The Cryptic Stench,Cannibal Corpse,1.6e-05,0.19634,230.49333,0.930082,0.914239,1,0.798432,-9.844,1,0.114509,151.143,4,0.206879
Disfigured,Cannibal Corpse,9.9e-05,0.245034,228.73333,0.914718,0.703831,1,0.632601,-8.992,1,0.071762,101.017,3,0.491589
Pit of Zombies,Cannibal Corpse,0.000767,0.143173,261.89333,0.99386,0.279685,2,0.956567,-5.986,1,0.107842,95.461,4,0.055813
Pounded Into Dust,Cannibal Corpse,0.000132,0.333315,137.4,0.98619,0.177473,10,0.133121,-7.941,0,0.133206,121.763,4,0.152426
A Skull Full of Maggots,Cannibal Corpse,5.8e-05,0.249719,126.33333,0.981722,0.000151,1,0.17125,-7.911,0,0.179685,136.707,4,0.16212
The Wretched Spawn,Cannibal Corpse,8e-06,0.242333,241.86667,0.929767,0.873399,1,0.492136,-9.325,1,0.0913,127.195,4,0.207675
The Time To Kill Is Now,Cannibal Corpse,0.000366,0.438686,123.88,0.970438,0.924785,1,0.381289,-4.208,1,0.100128,119.348,4,0.402416
Make Them Suffer,Cannibal Corpse,0.001097,0.149657,198.26667,0.994835,0.694397,6,0.828561,-6.892,1,0.15878,92.272,4,0.039793
Murder Worship,Cannibal Corpse,9.1e-05,0.225344,243.92,0.939165,0.921739,10,0.65525,-12.882,0,0.082822,109.046,3,0.305425
Necrosadistic Warning,Cannibal Corpse,0.000139,0.279074,208.4,0.955841,0.850605,10,0.307726,-4.415,0,0.132533,116.971,4,0.207383
Five Nails Through The Neck,Cannibal Corpse,0.000357,0.286617,225.86667,0.941455,0.857472,10,0.487643,-4.71,0,0.098297,113.507,3,0.185771
Purification By Fire,Cannibal Corpse,3.2e-05,0.235988,177.32,0.98643,0.937021,1,0.329329,-4.64,1,0.115271,151.801,4,0.077393
Death Walking Terror,Cannibal Corpse,3.5e-05,0.200333,214.70667,0.897003,0.902165,1,0.965312,-9.183,1,0.070113,94.099,4,0.400775
Barbaric Bludgeonings,Cannibal Corpse,0.000219,0.282892,222.77333,0.978801,0.912912,1,0.162859,-4.516,1,0.113178,128.12,4,0.186293
The Discipline Of Revenge,Cannibal Corpse,5.1e-05,0.230569,219.0,0.943225,0.91122,8,0.104657,-4.661,1,0.082484,140.29,3,0.215398
Brain Removal Device,Cannibal Corpse,0.000199,0.265696,194.6,0.958269,0.912363,1,0.175267,-4.843,1,0.08874,141.739,4,0.329212
Maniacal,Cannibal Corpse,5e-05,0.288853,132.68,0.929617,0.882287,1,0.210515,-4.299,1,0.087968,124.5,4,0.303487
Submerged In Boiling Flesh,Cannibal Corpse,5.4e-05,0.302824,172.22667,0.935652,0.832864,1,0.213708,-4.741,1,0.06636,97.043,4,0.16055
Infinite Misery,Cannibal Corpse,5e-06,0.311458,241.28,0.876181,0.87753,0,0.070515,-5.636,0,0.079768,144.925,3,0.154378
Severed Head Stoning,Cannibal Corpse,0.000144,0.266468,105.26667,0.995664,0.943422,9,0.178653,-5.794,0,0.162288,139.332,4,0.151506
Psychotic Precision,Cannibal Corpse,0.000454,0.183759,176.89333,0.987415,0.884286,10,0.150942,-4.544,0,0.112412,195.221,3,0.46486
Decency Defied,Cannibal Corpse,0.010669,0.301162,179.70667,0.989591,0.431336,10,0.195414,-4.174,0,0.089032,97.291,4,0.382357
Frantic Disembowelment,Cannibal Corpse,0.000261,0.255908,170.33333,0.993722,0.910758,10,0.129547,-6.508,0,0.096552,126.426,4,0.281029
The Wretched Spawn,Cannibal Corpse,8e-06,0.242333,241.86667,0.929767,0.873399,1,0.492136,-9.325,1,0.0913,127.195,4,0.207675
Cyanide Assassin,Cannibal Corpse,0.000161,0.275898,191.13333,0.991431,0.868288,10,0.118345,-5.301,0,0.086144,129.681,4,0.319888
Festering in the Crypt,Cannibal Corpse,0.000932,0.274457,278.13333,0.985313,0.921907,5,0.086624,-4.565,1,0.101231,107.441,4,0.110153
Nothing Left to Mutilate,Cannibal Corpse,0.000676,0.317733,229.76,0.990377,0.934125,9,0.085827,-5.5,0,0.159217,129.23,4,0.082442
Blunt Force Castration,Cannibal Corpse,0.000207,0.349928,207.06667,0.993916,0.894278,10,0.238583,-5.234,0,0.106082,94.581,4,0.193178
Rotted Body Landslide,Cannibal Corpse,0.001008,0.288972,204.17333,0.972144,0.935551,10,0.150562,-5.6,0,0.123029,88.507,4,0.193708
Slain,Cannibal Corpse,0.001483,0.359584,212.86667,0.990075,0.848767,8,0.246985,-4.806,1,0.104683,99.297,3,0.203687
Bent Backwards and Broken,Cannibal Corpse,0.001449,0.506607,178.73333,0.988627,0.875785,10,0.110497,-4.623,0,0.142335,118.006,5,0.32205
They Deserve to Die,Cannibal Corpse,0.0003,0.236331,284.0,0.987805,0.889429,8,0.049184,-6.155,1,0.173045,84.167,4,0.03924
Stand By Your Man (Live),Tammy Wynette,0.651739,0.576082,176.47166,0.410026,0.123145,8,0.953138,-11.751,1,0.032689,118.009,4,0.648231
D.I.V.O.R.C.E (Live),Tammy Wynette,0.52829,0.70253,146.93587,0.503007,2.8e-05,8,0.446557,-11.255,1,0.03499,114.471,4,0.93721
Take Me to Your World (Live),Tammy Wynette,0.673482,0.442999,146.14639,0.472429,1.2e-05,3,0.197019,-11.866,1,0.037741,109.686,4,0.555022
Womanhood (Live),Tammy Wynette,0.586819,0.504514,134.67574,0.565019,0.000183,2,0.658307,-10.56,1,0.036911,101.564,4,0.708788
Another Chance (Live),Tammy Wynette,0.416953,0.553057,138.37333,0.767114,0.005171,9,0.589468,-9.965,1,0.046307,112.772,4,0.772607
Alive And Well (Live),Tammy Wynette,0.521163,0.329725,213.71646,0.407276,0.0,2,0.942223,-11.543,1,0.029078,74.024,4,0.296576
Medley: What A Difference You Made In My Life / You Light My Life (Live),Tammy Wynette,0.547212,0.35275,90.69333,0.464335,4.7e-05,0,0.087652,-10.303,1,0.037675,111.303,3,0.323087
You and Me (Live),Tammy Wynette,0.740281,0.421325,221.09333,0.275008,0.000743,8,0.148283,-14.491,1,0.029224,78.521,4,0.303549
Making Love (Live),Tammy Wynette,0.495783,0.559332,150.97605,0.779212,1e-06,11,0.350378,-11.049,1,0.110361,116.751,4,0.6444
Till I Can Make It On My Own (Live),Tammy Wynette,0.597762,0.396168,192.22667,0.380742,0.062355,4,0.670209,-11.476,1,0.031929,137.439,4,0.341937
It Was Love,George Strait,0.078244,0.376895,206.52,0.830221,5e-06,0,0.342426,-4.17,1,0.044817,208.261,4,0.504804
Cold Beer Conversation,George Strait,0.483943,0.458188,228.0,0.57953,0.001056,2,0.296383,-6.531,1,0.031416,199.862,4,0.411692
Let It Go,George Strait,0.236301,0.694259,212.77333,0.716281,0.000107,0,0.171264,-7.28,1,0.029955,117.958,4,0.735761
Goin' Goin' Gone,George Strait,0.039397,0.630991,253.33333,0.827909,0.0,0,0.181559,-5.122,1,0.027325,111.994,4,0.926016
Something Going Down,George Strait,0.61533,0.462383,193.37333,0.396054,0.002727,0,0.113199,-9.221,1,0.027828,88.829,4,0.154356
